company,destination,model,powertrain,cohort_year,tailpipe_gco2_km,tailpipe_units,energy_wh_km,energy_units,units,test_cycle,source_id,source_file
hyundai,SI,TUCSON IX35,ICE,2024,153.6318,296,,0,296,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SI,TUCSON IX35,PHEV,2024,30.5435,92,178.9239,92,92,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,BAYON,ICE,2024,125.5628,478,,0,478,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,I 30,HEV,2024,128.1721,1859,,0,1859,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,I 30,ICE,2024,136.1829,1536,,0,1537,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,I 30 N,ICE,2024,188.7143,63,,0,63,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,I10,ICE,2024,119.7249,269,,0,269,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,I20,ICE,2024,121.8056,1394,,0,1394,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,IONIQ5,BEV,2024,0.0,47,182.8936,47,47,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,IONIQ5 N,BEV,2024,0.0,6,212.0,6,6,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,IONIQ6,BEV,2024,0.0,32,157.9375,32,32,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,KONA KAUAI,BEV,2024,0.0,35,154.0286,35,35,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,KONA KAUAI,HEV,2024,106.1827,104,,0,104,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,KONA KAUAI,ICE,2024,138.4774,576,,0,576,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,SANTA FE,HEV,2024,165.7619,105,,0,105,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,SANTA FE,ICE,2024,176.7442,43,,0,43,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,SANTA FE,PHEV,2024,37.9722,36,191.6944,36,36,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,STARIA,HEV,2024,172.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,STARIA,ICE,2024,232.0,38,,0,38,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,TUCSON IX35,HEV,2024,148.1478,1062,,0,1062,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,TUCSON IX35,ICE,2024,155.3638,448,,0,448,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,SK,TUCSON IX35,PHEV,2024,29.3077,39,184.2051,39,39,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
kia,AT,CEED,HEV,2024,124.1624,431,,0,431,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,CEED,ICE,2024,123.63,1946,,0,1946,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,CEED,PHEV,2024,29.0,1,116.0,1,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,EV3,BEV,2024,0.0,85,152.1882,85,85,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,EV3 LONG RANGE,BEV,2024,0.0,1,149.0,1,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,EV6,BEV,2024,0.0,587,172.8654,587,587,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,EV9,BEV,2024,0.0,157,224.0637,157,157,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,EV9 AWD,BEV,2024,0.0,1,228.0,1,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,NIRO,BEV,2024,0.0,421,162.0,421,421,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,NIRO,HEV,2024,101.2703,74,,0,74,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,NIRO,PHEV,2024,18.6364,11,129.4545,11,11,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,PICANTO,ICE,2024,115.7589,506,,0,506,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,PROCEED,HEV,2024,129.1053,57,,0,57,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,PROCEED,ICE,2024,142.8261,46,,0,46,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,RIO,HEV,2024,126.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,RIO,ICE,2024,121.24,75,,0,75,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SORENTO,HEV,2024,160.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SORENTO,ICE,2024,172.7534,73,,0,73,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SORENTO,PHEV,2024,37.7778,27,183.5556,27,27,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SOUL,BEV,2024,0.0,24,157.0,24,24,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SPORTAGE,HEV,2024,145.4774,729,,0,729,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SPORTAGE,ICE,2024,155.0241,291,,0,291,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,SPORTAGE,PHEV,2024,25.6023,88,173.2614,88,88,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,STONIC,HEV,2024,127.129,31,,0,31,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,STONIC,ICE,2024,126.2659,929,,0,929,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,XCEED,HEV,2024,136.4581,155,,0,155,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,AT,XCEED,ICE,2024,137.1464,280,,0,280,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,CEED,HEV,2024,124.3601,672,,0,672,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,CEED,ICE,2024,128.1532,1390,,0,1390,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,CEED,PHEV,2024,29.6088,1255,117.3697,1255,1255,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,EV3,BEV,2024,0.0,182,152.5714,182,182,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,EV6,BEV,2024,0.0,1417,168.5229,1417,1417,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,EV9,BEV,2024,0.0,886,220.0023,886,886,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,NIRO,BEV,2024,0.0,619,162.0,619,619,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,NIRO,HEV,2024,101.8974,906,,0,906,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,NIRO,PHEV,2024,19.5109,779,130.706,779,779,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,PICANTO,ICE,2024,119.2785,1684,,0,1684,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,PROCEED,ICE,2024,136.5985,406,,0,406,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,RIO,ICE,2024,124.5484,31,,0,31,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SORENTO,HEV,2024,161.1136,88,,0,88,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SORENTO,ICE,2024,171.641,39,,0,39,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SORENTO,PHEV,2024,37.7403,154,183.4805,154,154,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SOUL,BEV,2024,0.0,4,157.0,4,4,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SPORTAGE,HEV,2024,141.1201,2323,,0,2323,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SPORTAGE,ICE,2024,153.9621,422,,0,422,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,SPORTAGE,PHEV,2024,25.3636,671,171.8212,671,671,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,STINGER,ICE,2024,247.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,STONIC,HEV,2024,129.0,44,,0,44,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,STONIC,ICE,2024,131.331,2453,,0,2453,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,XCEED,HEV,2024,130.0213,47,,0,47,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,XCEED,ICE,2024,140.2618,676,,0,676,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BE,XCEED,PHEV,2024,33.1842,456,124.7763,456,456,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,CEED,HEV,2024,122.6,15,,0,15,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,CEED,ICE,2024,134.3591,646,,0,646,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,EV3,BEV,2024,0.0,5,153.4,5,5,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,EV6,BEV,2024,0.0,13,179.1538,13,13,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,EV9,BEV,2024,0.0,17,227.0588,17,17,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,NIRO,BEV,2024,0.0,46,162.0,46,46,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,NIRO,HEV,2024,102.7727,66,,0,66,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,NIRO,PHEV,2024,19.3333,3,131.3333,3,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,PICANTO,ICE,2024,120.5,70,,0,70,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,PROCEED,ICE,2024,142.9908,109,,0,109,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,RIO,ICE,2024,128.5769,26,,0,26,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,SORENTO,HEV,2024,164.8,25,,0,25,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,SORENTO,ICE,2024,173.3182,66,,0,66,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,SORENTO,PHEV,2024,37.2,5,182.4,5,5,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,SPORTAGE,HEV,2024,149.5851,969,,0,969,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,SPORTAGE,ICE,2024,156.5906,127,,0,127,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,SPORTAGE,PHEV,2024,26.3696,46,178.5217,46,46,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,STONIC,HEV,2024,129.0,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,STONIC,ICE,2024,130.9194,248,,0,248,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,BG,XCEED,ICE,2024,142.4264,197,,0,197,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,CEED,HEV,2024,122.0,26,,0,26,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,CEED,ICE,2024,133.0465,43,,0,43,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,EV3,BEV,2024,0.0,3,151.3333,3,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,EV6,BEV,2024,0.0,25,177.32,25,25,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,EV9,BEV,2024,0.0,14,224.2857,14,14,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,NIRO,BEV,2024,0.0,16,162.0,16,16,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,NIRO,HEV,2024,105.1379,29,,0,29,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,PICANTO,ICE,2024,120.6404,381,,0,381,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,RIO,ICE,2024,126.0,10,,0,10,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,SORENTO,ICE,2024,174.0,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,SPORTAGE,HEV,2024,141.6601,612,,0,612,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,SPORTAGE,ICE,2024,162.3609,230,,0,230,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,SPORTAGE,PHEV,2024,26.7595,79,181.9494,79,79,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,STONIC,ICE,2024,130.8767,1079,,0,1079,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CY,XCEED,ICE,2024,141.8846,286,,0,286,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,CEED,HEV,2024,120.8333,36,,0,36,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,CEED,ICE,2024,131.6015,4928,,0,4928,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,CEED,PHEV,2024,29.0,7,116.0,7,7,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,EV3,BEV,2024,0.0,6,154.5,6,6,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,EV6,BEV,2024,0.0,114,185.8509,114,114,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,EV9,BEV,2024,0.0,68,226.2353,68,68,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,NIRO,BEV,2024,0.0,86,162.0,86,86,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,NIRO,HEV,2024,101.5432,81,,0,81,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,NIRO,PHEV,2024,22.0,1,136.0,1,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,PICANTO,ICE,2024,121.378,246,,0,246,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,PROCEED,ICE,2024,147.6676,743,,0,743,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,RIO,HEV,2024,126.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,RIO,ICE,2024,122.2436,78,,0,78,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,SORENTO,HEV,2024,161.1224,49,,0,49,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,SORENTO,ICE,2024,173.0209,191,,0,191,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,SORENTO,PHEV,2024,37.2,15,182.4,15,15,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,SPORTAGE,HEV,2024,146.6656,1507,,0,1507,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,SPORTAGE,ICE,2024,156.0499,762,,0,762,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,SPORTAGE,PHEV,2024,26.3333,30,178.6,30,30,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,STINGER,ICE,2024,247.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,STONIC,ICE,2024,130.271,1000,,0,1000,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,XCEED,ICE,2024,141.3311,755,,0,755,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,CZ,XCEED,PHEV,2024,32.0,3,123.0,3,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,,BEV,2024,0.0,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CD,ICE,2024,192.2,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CEED,HEV,2024,123.7428,1800,,0,1800,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CEED,ICE,2024,137.5648,9432,,0,9432,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CEED,PHEV,2024,29.9148,986,117.8731,985,986,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CL4,ICE,2024,176.5556,9,,0,9,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CT,BEV,2024,0.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CV,BEV,2024,0.0,13,,0,13,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CV E GT,BEV,2024,0.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CV GT,BEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,CVE GT,BEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,EV3,BEV,2024,0.0,471,154.5769,468,471,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,EV6,BEV,2024,0.0,5180,178.6394,5174,5180,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,EV9,BEV,2024,0.0,1411,226.9426,1410,1411,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,JA,ICE,2024,134.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,K4,ICE,2024,185.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,KIA MOTOR (ROK),BEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,KIA TELLURIDE,ICE,2024,,0,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,MQ4,HEV,2024,185.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,MQ4,ICE,2024,255.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,MQ4,PHEV,2024,183.5,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,MV,BEV,2024,0.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,MV GT,BEV,2024,0.0,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NIRO,BEV,2024,0.0,4045,162.0,4045,4045,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NIRO,HEV,2024,102.5529,1134,,0,1134,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NIRO,PHEV,2024,20.198,596,132.6862,596,598,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NQ5,HEV,2024,166.375,8,,0,8,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NQ5,ICE,2024,214.8571,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NQ5 - PE,HEV,2024,154.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NQ5-PE,ICE,2024,253.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NQ5E,HEV,2024,152.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,NQ5E,ICE,2024,243.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,PICANTO,ICE,2024,117.4392,9882,,0,9884,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,PROCEED,ICE,2024,150.9867,4435,,0,4435,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,QV,BEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,RAY,ICE,2024,,0,,0,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,RIO,HEV,2024,125.8333,12,,0,12,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,RIO,ICE,2024,123.2597,77,,0,77,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SG2,BEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SG2,HEV,2024,168.6667,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SG2,PHEV,2024,,0,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SORENTO,HEV,2024,164.2198,637,,0,638,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SORENTO,ICE,2024,172.6326,2172,,0,2172,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SORENTO,PHEV,2024,37.6748,535,183.3495,535,536,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SOUL,BEV,2024,0.0,670,156.991,670,670,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SP3,ICE,2024,173.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SPORTAGE,HEV,2024,145.3518,13185,,0,13187,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SPORTAGE,ICE,2024,155.8661,508,,0,508,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SPORTAGE,PHEV,2024,25.845,1948,175.3665,1948,1948,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,STINGER,ICE,2024,247.0,53,,0,53,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,STONIC,HEV,2024,128.2336,2200,,0,2200,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,STONIC,ICE,2024,127.1172,3329,,0,3329,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SV,BEV,2024,0.0,10,,0,10,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SW,BEV,2024,0.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SW1,BEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,SZ1,BEV,2024,0.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,TELLURIDE,ICE,2024,,0,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,TK,ICE,2024,287.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,XCEED,HEV,2024,129.7568,148,,0,148,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,XCEED,ICE,2024,144.6478,3370,,0,3370,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,XCEED,PHEV,2024,34.3306,242,126.4959,242,242,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DE,YB,ICE,2024,157.5,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,CEED,HEV,2024,122.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,CEED,ICE,2024,123.6171,316,,0,316,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,CEED,PHEV,2024,32.8017,121,124.5537,121,121,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,EV3,BEV,2024,0.0,572,151.8094,572,572,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,EV6,BEV,2024,0.0,792,175.4129,792,792,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,EV9,BEV,2024,0.0,158,220.8924,158,158,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,NIRO,BEV,2024,0.0,1405,162.0,1405,1405,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,NIRO,PHEV,2024,20.5909,22,134.0909,22,22,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,PICANTO,ICE,2024,112.0803,685,,0,685,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,PROCEED,ICE,2024,145.8403,144,,0,144,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,RIO,ICE,2024,123.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,SORENTO,PHEV,2024,38.0,66,184.0,66,66,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,SPORTAGE,HEV,2024,151.186,43,,0,43,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,SPORTAGE,ICE,2024,152.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,SPORTAGE,PHEV,2024,25.0857,105,169.9429,105,105,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,STONIC,HEV,2024,128.6,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,STONIC,ICE,2024,125.9059,85,,0,85,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,XCEED,ICE,2024,135.7,40,,0,40,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,DK,XCEED,PHEV,2024,33.8824,51,125.8235,51,51,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,EE,CEED,HEV,2024,122.3,30,,0,30,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,EE,CEED,ICE,2024,135.4763,317,,0,317,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,EE,EV3,BEV,2024,0.0,14,153.4286,14,14,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
kia,EE,EV6,BEV,2024,0.0,33,179.2121,33,33,WLTP,eea_co2_monitoring_2024,eea_kia_2024_final.json
